ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2425778,HH741268,10/27/2002 08:26:00 AM,041XX S ASHLAND AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,PARKING LOT/GARAGE(NON.RESID.),true,false,0914,009,12,61,15,1166371,1877169,2002,04/15/2016 08:55:02 AM,41.818525334,-87.665206256,"(41.818525, -87.665206)"
2425848,HH745611,10/27/2002 08:00:00 AM,073XX S MAPLEWOOD AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0835,008,18,66,26,1160645,1855959,2002,04/15/2016 08:55:02 AM,41.760442508,-87.686796391,"(41.760443, -87.686796)"
2425912,HH741124,10/27/2002 05:00:00 AM,019XX N FRANCISCO AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1421,014,35,22,08B,1156822,1912732,2002,04/15/2016 08:55:02 AM,41.916312303,-87.699271901,"(41.916312, -87.699272)"
2426070,HH741143,10/27/2002 05:37:00 AM,118XX S PEORIA ST,2027,NARCOTICS,POSS: CRACK,STREET,true,false,0524,005,34,53,18,1172451,1826410,2002,04/15/2016 08:55:02 AM,41.679104167,-87.644393666,"(41.679104, -87.644394)"
2426084,HH741116,10/27/2002 04:55:00 AM,070XX W HENDERSON ST,2022,NARCOTICS,POSS: COCAINE,ALLEY,true,false,1632,016,36,17,18,1128833,1921466,2002,04/15/2016 08:55:02 AM,41.940801271,-87.801905094,"(41.940801, -87.801905)"
2426152,HH741057,10/27/2002 03:25:00 AM,110XX S MICHIGAN AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,0513,005,9,49,16,1178797,1831650,2002,04/15/2016 08:55:02 AM,41.6933419,-87.621006229,"(41.693342, -87.621006)"
2426155,HH741144,10/27/2002 05:41:00 AM,015XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,SMALL RETAIL STORE,false,false,1424,014,1,24,14,1163120,1910322,2002,04/15/2016 08:55:02 AM,41.909568995,-87.676201167,"(41.909569, -87.676201)"
2426158,HH741038,10/27/2002 03:10:00 AM,018XX N ST LOUIS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1422,014,26,22,14,1152964,1912206,2002,04/15/2016 08:55:02 AM,41.914946307,-87.713460063,"(41.914946, -87.71346)"
2426272,HH740990,10/27/2002 02:10:00 AM,049XX W QUINCY ST,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,true,false,1533,015,28,25,26,1143561,1898549,2002,04/15/2016 08:55:02 AM,41.877651228,-87.748348005,"(41.877651, -87.748348)"
2426307,HH741131,10/27/2002 04:50:00 AM,054XX N CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2011,020,40,4,14,1158693,1935995,2002,04/15/2016 08:55:02 AM,41.980109229,-87.691758153,"(41.980109, -87.691758)"
2426326,HH741190,10/27/2002 06:10:00 AM,058XX N SHERIDAN RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,false,2022,020,48,77,08B,1168575,1939019,2002,04/15/2016 08:55:02 AM,41.988198299,-87.655327998,"(41.988198, -87.655328)"
2426330,HH742092,10/27/2002 07:00:00 AM,027XX N NEW ENGLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,2512,025,36,18,08B,1129953,1917479,2002,04/15/2016 08:55:02 AM,41.92984134,-87.797880126,"(41.929841, -87.79788)"
2426361,HH741175,10/27/2002 06:25:31 AM,022XX N LAMON AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,2522,025,31,19,08A,1143362,1914383,2002,04/15/2016 08:55:02 AM,41.921105241,-87.748682486,"(41.921105, -87.748682)"
2426379,HH741027,10/27/2002 03:00:00 AM,053XX W GRAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,POLICE FACILITY/VEH PARKING LOT,false,false,2515,025,37,19,08B,1140528,1913060,2002,04/15/2016 08:55:02 AM,41.917527333,-87.759127947,"(41.917527, -87.759128)"
2426401,HH741035,10/27/2002 03:00:00 AM,064XX S STONY ISLAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0314,003,5,42,08B,1187984,1862596,2002,04/15/2016 08:55:02 AM,41.778047465,-87.586387726,"(41.778047, -87.586388)"
2426413,HH741265,10/27/2002 08:50:00 AM,062XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0313,003,20,42,08B,1182635,1863842,2002,04/15/2016 08:55:02 AM,41.781592427,-87.605958468,"(41.781592, -87.605958)"
2426445,HH740991,10/27/2002 02:30:00 AM,066XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0321,003,20,42,08B,1181708,1861127,2002,04/15/2016 08:55:02 AM,41.774163676,-87.609440824,"(41.774164, -87.609441)"
2426468,HH741137,10/27/2002 05:30:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,0312,003,20,69,08B,1180047,1861688,2002,04/15/2016 08:55:02 AM,41.775741321,-87.615512519,"(41.775741, -87.615513)"
2426469,HH741192,10/27/2002 06:45:00 AM,013XX N PARKSIDE AVE,0560,ASSAULT,SIMPLE,APARTMENT,false,true,2531,025,29,25,08A,1138427,1908385,2002,04/15/2016 08:55:02 AM,41.904736929,-87.766960611,"(41.904737, -87.766961)"
2426489,HH740994,10/27/2002 02:15:00 AM,060XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,true,false,0313,003,20,42,26,1182605,1865088,2002,04/15/2016 08:55:02 AM,41.78501226,-87.606029814,"(41.785012, -87.60603)"
2426560,HH741092,10/27/2002 03:35:00 AM,061XX S WOODLAWN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0314,003,20,42,14,1185269,1864623,2002,04/15/2016 08:55:02 AM,41.783674009,-87.596277178,"(41.783674, -87.596277)"
2426593,HH741074,10/27/2002 03:00:00 AM,070XX S JEFFERY BLVD,0880,THEFT,PURSE-SNATCHING,STREET,true,false,0331,003,5,43,06,1190768,1858477,2002,04/15/2016 08:55:02 AM,41.766677799,-87.576314575,"(41.766678, -87.576315)"
2426896,HH741032,10/27/2002 02:58:00 AM,065XX S KILDARE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,false,true,0833,008,13,65,26,1148830,1860925,2002,04/15/2016 08:55:02 AM,41.774305562,-87.729971593,"(41.774306, -87.729972)"
2427034,HH741015,10/27/2002 02:00:00 AM,056XX W 62ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,0812,008,13,64,14,1139657,1862884,2002,04/15/2016 08:55:02 AM,41.77985309,-87.763551218,"(41.779853, -87.763551)"
2427042,HH741002,10/27/2002 02:49:11 AM,075XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0623,006,6,69,08B,1180210,1855206,2002,04/15/2016 08:55:02 AM,41.757950303,-87.615113401,"(41.75795, -87.615113)"
2427143,HH741141,10/27/2002 05:10:00 AM,043XX S ASHLAND AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0914,009,12,61,04A,1166397,1876037,2002,04/15/2016 08:55:02 AM,41.815418448,-87.66514317,"(41.815418, -87.665143)"
2427433,HH741449,10/27/2002 03:00:00 AM,006XX E 75TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,true,true,0323,003,6,69,08B,1181651,1855416,2002,04/15/2016 08:55:02 AM,41.758493431,-87.609825873,"(41.758493, -87.609826)"
2427464,HH741211,10/27/2002 04:00:00 AM,030XX S ARCHER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0923,009,11,60,08B,1167282,1884954,2002,04/15/2016 08:55:02 AM,41.839868677,-87.661641105,"(41.839869, -87.661641)"
2427466,HH741273,10/27/2002 08:35:00 AM,013XX W FOSTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,2033,020,46,3,08B,1166268,1934651,2002,04/15/2016 08:55:02 AM,41.976262182,-87.663938864,"(41.976262, -87.663939)"
2427496,HH741036,10/27/2002 03:13:28 AM,023XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,true,true,0832,008,17,66,08B,1161748,1860172,2002,04/15/2016 08:55:02 AM,41.771980763,-87.682637028,"(41.771981, -87.682637)"
2427526,HH740974,10/27/2002 02:00:00 AM,085XX S KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0834,008,18,70,08B,1150562,1847679,2002,04/15/2016 08:55:02 AM,41.73792277,-87.723966246,"(41.737923, -87.723966)"
2427874,HH741052,10/27/2002 02:00:00 AM,016XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1434,014,32,24,14,1162771,1910740,2002,04/15/2016 08:55:02 AM,41.910723346,-87.677471499,"(41.910723, -87.677471)"
2428086,HH741243,10/27/2002 06:31:00 AM,028XX W MADISON ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,false,false,1124,011,2,27,04B,1157509,1899893,2002,04/15/2016 08:55:02 AM,41.881067001,-87.697097699,"(41.881067, -87.697098)"
2428414,HH741705,10/27/2002 06:00:00 AM,048XX W RICE ST,0499,BATTERY,AGGRAVATED DOMESTIC BATTERY,BAR OR TAVERN,false,true,1531,015,37,25,04B,1143925,1905217,2002,04/15/2016 08:55:02 AM,41.895942195,-87.746844142,"(41.895942, -87.746844)"
2428671,HH747318,10/27/2002 07:00:00 AM,014XX S BLUE ISLAND AVE,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,1232,012,25,28,06,1168627,1893531,2002,04/15/2016 08:55:02 AM,41.863375747,-87.656457451,"(41.863376, -87.656457)"
2428749,HH741226,10/27/2002 07:59:58 AM,061XX S TROY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,false,0823,008,15,66,08B,1156438,1863765,2002,04/15/2016 08:55:02 AM,41.781949084,-87.702005299,"(41.781949, -87.702005)"
2428767,HH741277,10/27/2002 08:10:00 AM,064XX W 64TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,false,0812,008,23,64,08B,1134524,1861387,2002,04/15/2016 08:55:02 AM,41.775836833,-87.782405088,"(41.775837, -87.782405)"
2428995,HH741229,10/27/2002 07:40:00 AM,071XX S WASHTENAW AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0831,008,18,66,08A,1159610,1857129,2002,04/15/2016 08:55:02 AM,41.763674446,-87.690557682,"(41.763674, -87.690558)"
2429223,HH741006,10/27/2002 02:45:00 AM,018XX N MILWAUKEE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,false,false,1434,014,32,22,04B,1160925,1912193,2002,04/15/2016 08:55:02 AM,41.914749019,-87.684212632,"(41.914749, -87.684213)"
2429314,HH740989,10/27/2002 02:20:00 AM,007XX W ROOSEVELT RD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,1232,012,25,28,18,1171540,1894937,2002,04/15/2016 08:55:02 AM,41.867170395,-87.645722784,"(41.86717, -87.645723)"
2429352,HH741104,10/27/2002 04:10:00 AM,012XX W HOLLYWOOD AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,2013,020,48,77,18,1166834,1937961,2002,04/15/2016 08:55:02 AM,41.985332761,-87.66176203,"(41.985333, -87.661762)"
2429633,HH744309,10/27/2002 08:00:00 AM,045XX S LAVERGNE AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,false,false,0814,008,23,56,20,1143787,1874138,2002,04/15/2016 08:55:02 AM,41.810659809,-87.748128924,"(41.81066, -87.748129)"
2429993,HH741113,10/27/2002 04:30:00 AM,030XX N CENTRAL AVE,0440,BATTERY,AGG: HANDS/FIST/FEET NO/MINOR INJURY,RESTAURANT,true,false,2514,025,31,19,08B,1138509,1919554,2002,04/15/2016 08:55:02 AM,41.935384432,-87.766388161,"(41.935384, -87.766388)"
2430221,HH741065,10/27/2002 03:50:00 AM,047XX W RICE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,1111,011,37,25,14,1144356,1905227,2002,04/15/2016 08:55:02 AM,41.895961541,-87.7452609,"(41.895962, -87.745261)"
2430262,HH741066,10/27/2002 03:30:00 AM,028XX W MADISON ST,0460,BATTERY,SIMPLE,STREET,false,false,1124,011,2,27,08B,1157633,1899896,2002,04/15/2016 08:55:02 AM,41.88107271,-87.696642296,"(41.881073, -87.696642)"
2431212,HH747503,10/27/2002 08:15:00 AM,063XX S CALUMET AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,"SCHOOL, PUBLIC, BUILDING",true,false,0312,003,20,69,03,,,2002,08/17/2015 03:03:40 PM,,,
2431525,HH741202,10/27/2002 07:00:00 AM,046XX W HARRISON ST,0499,BATTERY,AGGRAVATED DOMESTIC BATTERY,STREET,false,true,1131,011,24,25,04B,1145648,1896955,2002,04/15/2016 08:55:02 AM,41.87323781,-87.740725405,"(41.873238, -87.740725)"
2431557,HH740968,10/27/2002 03:00:00 AM,028XX W FIFTH AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,false,false,1124,011,2,27,04B,1157486,1899805,2002,04/15/2016 08:55:02 AM,41.880825989,-87.697184549,"(41.880826, -87.697185)"
2431672,HH741079,10/27/2002 03:15:00 AM,001XX N PULASKI RD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,false,false,1122,011,28,26,04B,,,2002,08/17/2015 03:03:40 PM,,,
2431712,HH740911,10/27/2002 02:00:00 AM,016XX N TRIPP AVE,0560,ASSAULT,SIMPLE,SIDEWALK,true,false,2534,025,30,23,08A,1147802,1910576,2002,04/15/2016 08:55:02 AM,41.910574238,-87.732466733,"(41.910574, -87.732467)"
2433130,HH741210,10/27/2002 07:02:54 AM,082XX S JEFFERY BLVD,0580,STALKING,SIMPLE,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,false,false,0414,004,8,46,08A,1190956,1850695,2002,04/15/2016 08:55:02 AM,41.745318788,-87.575876632,"(41.745319, -87.575877)"
2433206,HH741109,10/27/2002 04:15:00 AM,002XX W ONTARIO ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1831,018,42,8,08B,1174473,1904439,2002,04/15/2016 08:55:02 AM,41.893179495,-87.634671454,"(41.893179, -87.634671)"
2433842,HH745380,10/27/2002 03:40:00 AM,055XX S PEORIA ST,0460,BATTERY,SIMPLE,STREET,false,false,0712,007,16,68,08B,1171251,1868102,2002,04/15/2016 08:55:02 AM,41.79353902,-87.647570149,"(41.793539, -87.64757)"
2434156,HH747813,10/27/2002 08:00:00 AM,058XX S FRANCISCO AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0824,008,14,63,06,1158046,1865688,2002,04/15/2016 08:55:02 AM,41.78719352,-87.696057656,"(41.787194, -87.696058)"
2435670,HH753430,10/27/2002 07:30:00 AM,045XX S ST LOUIS AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0821,008,14,58,06,1153838,1874377,2002,04/15/2016 08:55:02 AM,41.811121928,-87.711256114,"(41.811122, -87.711256)"
2436566,HH758797,10/27/2002 02:00:00 AM,106XX S KEDZIE AVE,0810,THEFT,OVER $500,STREET,false,false,2211,022,19,74,06,1156895,1833983,2002,04/15/2016 08:55:02 AM,41.700213147,-87.701131949,"(41.700213, -87.701132)"
2437034,HH741296,10/27/2002 08:45:00 AM,0000X W 110TH ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,true,false,0513,005,34,49,18,1177936,1832026,2002,04/15/2016 08:55:02 AM,41.694393194,-87.624147184,"(41.694393, -87.624147)"
2438256,HH741135,10/27/2002 06:08:07 AM,0000X N HOMAN BLVD,0560,ASSAULT,SIMPLE,GAS STATION,false,false,1123,011,28,27,08A,1153708,1900256,2002,04/15/2016 08:55:02 AM,41.882139587,-87.71104513,"(41.88214, -87.711045)"
2457,HJ718567,10/26/2003 02:25:00 AM,004XX E 45TH PL,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,true,true,0222,002,3,38,01A,1180039,1874949,2003,08/17/2015 03:03:40 PM,41.812130898,-87.615135713,"(41.812131, -87.615136)"
2479339,HH813723,10/27/2002 08:00:00 AM,007XX E 50TH PL,1110,DECEPTIVE PRACTICE,BOGUS CHECK,RESIDENCE,false,false,0223,002,4,38,11,1182158,1871695,2002,04/15/2016 08:55:02 AM,41.803152803,-87.607464154,"(41.803153, -87.607464)"
2532579,HH861615,10/27/2002 06:50:00 AM,033XX W ARMITAGE AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,true,false,1413,014,35,22,16,1153623,1913088,2002,04/15/2016 08:55:02 AM,41.917353496,-87.711015452,"(41.917353, -87.711015)"
2561365,HH741025,10/27/2002 03:18:21 AM,0000X W DIVISION ST,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,false,false,1824,018,42,8,06,1175901,1908369,2002,04/15/2016 08:55:02 AM,41.903931582,-87.629308553,"(41.903932, -87.629309)"
2666355,HJ283069,04/06/2003 05:00:00 AM,007XX W BELMONT AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,false,false,2332,019,44,6,06,1170731,1921472,2003,04/15/2016 08:55:02 AM,41.940001718,-87.647914376,"(41.940002, -87.647914)"
2666373,HJ283076,04/06/2003 05:45:00 AM,052XX W PARKER AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,false,true,2514,025,31,19,26,1140966,1917784,2003,04/15/2016 08:55:02 AM,41.93048243,-87.75740213,"(41.930482, -87.757402)"
2666458,HJ283075,04/06/2003 05:00:00 AM,015XX W HARRISON ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,TAXICAB,false,false,1211,012,2,28,11,1166290,1897462,2003,04/15/2016 08:55:02 AM,41.874212983,-87.664924003,"(41.874213, -87.664924)"
2666527,HJ282967,04/06/2003 03:50:00 AM,008XX W LAKE ST,0460,BATTERY,SIMPLE,BAR OR TAVERN,false,false,1212,012,27,28,08B,1170832,1901667,2003,04/15/2016 08:55:02 AM,41.885653525,-87.64812469,"(41.885654, -87.648125)"
2666587,HJ283019,04/06/2003 04:40:00 AM,048XX S ADA ST,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0933,009,20,61,03,1168149,1872571,2003,04/15/2016 08:55:02 AM,41.805869804,-87.658816329,"(41.80587, -87.658816)"
2666593,HJ283130,04/06/2003 04:00:00 AM,004XX W 24TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0923,009,25,34,14,1173386,1888352,2003,04/15/2016 08:55:02 AM,41.84905989,-87.639141371,"(41.84906, -87.639141)"
2666596,HJ283109,04/06/2003 05:50:00 AM,051XX S HONORE ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,true,false,0932,009,16,61,07,1164886,1870561,2003,04/15/2016 08:55:02 AM,41.800423773,-87.67084062,"(41.800424, -87.670841)"
2666647,HJ283059,04/06/2003 05:03:53 AM,015XX E 79TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),true,false,0411,004,5,45,26,1188011,1852919,2003,04/15/2016 08:55:02 AM,41.751492287,-87.586596725,"(41.751492, -87.586597)"
2666662,HJ283009,04/06/2003 04:30:00 AM,039XX N OSCEOLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,true,false,1631,016,36,17,14,1125678,1925480,2003,04/15/2016 08:55:02 AM,41.951869258,-87.813411633,"(41.951869, -87.813412)"
2666674,HJ283078,04/06/2003 06:13:00 AM,002XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,1332,012,27,28,14,1160374,1901358,2003,04/15/2016 08:55:02 AM,41.885028327,-87.686537045,"(41.885028, -87.686537)"
2666713,HJ282982,04/06/2003 04:05:00 AM,029XX S DEARBORN ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,false,true,2113,002,3,35,08B,1176459,1885004,2003,04/15/2016 08:55:02 AM,41.839804007,-87.627964177,"(41.839804, -87.627964)"
2666729,HJ283090,04/06/2003 06:00:00 AM,078XX S WESTERN AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,false,false,0835,008,18,70,11,1161739,1852605,2003,04/15/2016 08:55:02 AM,41.751216002,-87.682879763,"(41.751216, -87.68288)"
2666752,HJ283082,04/06/2003 06:05:00 AM,030XX N ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,true,false,1931,019,32,6,14,1165118,1920430,2003,04/15/2016 08:55:02 AM,41.937263715,-87.668573535,"(41.937264, -87.668574)"
2666812,HJ282951,04/06/2003 03:22:45 AM,095XX S COMMERCIAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0431,004,10,51,14,1197803,1842283,2003,04/15/2016 08:55:02 AM,41.722067458,-87.55106874,"(41.722067, -87.551069)"
2666817,HJ283115,04/06/2003 05:30:00 AM,122XX S HALSTED ST,0880,THEFT,PURSE-SNATCHING,STREET,false,false,0524,005,34,53,06,1173211,1823596,2003,04/15/2016 08:55:02 AM,41.67136538,-87.641694439,"(41.671365, -87.641694)"
2666825,HJ283022,04/06/2003 04:20:00 AM,044XX N CENTRAL PARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1723,017,33,14,08B,1151590,1929224,2003,04/15/2016 08:55:02 AM,41.961672192,-87.718059269,"(41.961672, -87.718059)"
2666827,HJ283028,04/06/2003 05:02:51 AM,106XX S EWING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0432,004,10,52,14,1202180,1835045,2003,04/15/2016 08:55:02 AM,41.70209555,-87.535282582,"(41.702096, -87.535283)"
2666833,HJ283079,04/06/2003 06:15:36 AM,041XX W PETERSON AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,true,false,1711,017,39,12,06,1147387,1939545,2003,04/15/2016 08:55:02 AM,41.990075503,-87.733246172,"(41.990076, -87.733246)"
2666847,HJ282946,04/06/2003 03:10:00 AM,033XX W BERWYN AVE,0820,THEFT,$500 AND UNDER,STREET,true,false,1712,017,39,13,06,1153216,1935020,2003,04/15/2016 08:55:02 AM,41.977544577,-87.711926586,"(41.977545, -87.711927)"
2666852,HJ283010,04/06/2003 04:20:00 AM,006XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,STREET,false,false,0111,001,27,28,08B,1171822,1900768,2003,04/15/2016 08:55:02 AM,41.883164862,-87.644515739,"(41.883165, -87.644516)"
2666853,HJ283093,04/06/2003 06:00:00 AM,062XX S GREENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,0314,003,20,42,08B,1184403,1863911,2003,04/15/2016 08:55:02 AM,41.781740546,-87.599474481,"(41.781741, -87.599474)"
2666870,HJ282950,04/06/2003 03:15:00 AM,062XX S LANGLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0313,003,20,42,08B,1181968,1863773,2003,04/15/2016 08:55:02 AM,41.781418541,-87.608405955,"(41.781419, -87.608406)"
2666877,HJ283055,04/06/2003 05:15:00 AM,009XX E 63RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,false,true,0313,003,20,42,08B,1183670,1863436,2003,04/15/2016 08:55:02 AM,41.780454239,-87.602176614,"(41.780454, -87.602177)"
2666879,HJ283223,04/06/2003 03:00:00 AM,048XX S ASHLAND AVE,0890,THEFT,FROM BUILDING,OTHER,false,false,0931,009,20,61,06,1166491,1872576,2003,04/15/2016 08:55:02 AM,41.80591907,-87.664897108,"(41.805919, -87.664897)"
2666904,HJ282989,04/06/2003 03:00:00 AM,062XX S CALUMET AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,0311,003,20,40,08B,1179567,1863737,2003,04/15/2016 08:55:02 AM,41.781374962,-87.617209584,"(41.781375, -87.61721)"
2666922,HJ283228,04/06/2003 09:45:00 AM,013XX S INDEPENDENCE BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,true,1011,010,24,29,14,1151467,1893579,2003,04/15/2016 08:55:02 AM,41.863861452,-87.719449481,"(41.863861, -87.719449)"
2666938,HJ283242,04/06/2003 02:00:00 AM,008XX W WAVELAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,2324,019,46,6,14,1169916,1924781,2003,04/15/2016 08:55:02 AM,41.949099589,-87.6508129,"(41.9491, -87.650813)"
2666974,HJ283086,04/06/2003 03:00:00 AM,066XX S DR MARTIN LUTHER KING JR DR,0890,THEFT,FROM BUILDING,HOTEL/MOTEL,false,false,0312,003,20,69,06,1180060,1861174,2003,04/15/2016 08:55:02 AM,41.774330555,-87.615480591,"(41.774331, -87.615481)"
2667,HK281219,04/04/2004 06:40:00 AM,023XX S MARSHALL BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,1033,010,12,30,01A,1157072,1888300,2004,08/17/2015 03:03:40 PM,41.849263478,-87.699016873,"(41.849263, -87.699017)"
2667016,HJ282934,04/06/2003 03:03:00 AM,068XX S MORGAN ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0723,007,17,68,06,1170827,1859371,2003,04/15/2016 08:55:02 AM,41.769589405,-87.649379575,"(41.769589, -87.64938)"
2667021,HJ283277,04/06/2003 09:30:00 AM,053XX S COTTAGE GROVE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2131,002,5,41,07,1182490,1869844,2003,04/15/2016 08:55:02 AM,41.798065806,-87.606303986,"(41.798066, -87.606304)"
2667026,HJ282940,04/06/2003 03:10:09 AM,061XX S MARSHFIELD AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,0714,007,15,67,03,1166391,1864092,2003,04/15/2016 08:55:02 AM,41.782640089,-87.665505595,"(41.78264, -87.665506)"
2667039,HJ282959,04/06/2003 02:20:00 AM,060XX S LOOMIS BLVD,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0713,007,16,67,03,1168032,1864656,2003,04/15/2016 08:55:02 AM,41.784152642,-87.659472993,"(41.784153, -87.659473)"
2667044,HJ283002,04/06/2003 04:00:00 AM,045XX S SACRAMENTO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0912,009,14,58,14,1157128,1874394,2003,04/15/2016 08:55:02 AM,41.811102593,-87.699188089,"(41.811103, -87.699188)"
2667045,HJ282964,04/06/2003 03:00:00 AM,063XX S LOWE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,BAR OR TAVERN,false,false,0723,007,16,68,04B,1173131,1862699,2003,04/15/2016 08:55:02 AM,41.778671235,-87.640835937,"(41.778671, -87.640836)"
